CustAcct,CustomerName,Address1,Address2,City,State,Zip,OfficePhone,OfficeFax,OfficeContactFirstName,OfficeContactLastName,OfficeContactEmailAddress,SalesContactFirstName,ARContactFirstName,SalesContactLastName,SalesContactEmailAddress,ARContactLastName,ARContactEmailAddress,CCContactFirstName,CCContactLastName,CCContactEmailAddress,WebAddress,BranchCode,SmanCode,SalesmanName,MarketGroup,MarketGroupDescription,TaxAreaCode,TaxAreaDescription,FedTaxFlag,FedTaxAreaCode,FedTaxResaleNum,FedTaxAreaDescription,Terms,LastSaleDate,CreditLimit,CreditComments1,CreditComments2,CurBalance,AgeBal1,AgeBal2,AgeBal3,AgeBal4,AgeBal5,AgeBal6,Carrier,FOB,FrtPpdCollect,TaxFlag,ResaleTaxNum,CustDiscRate,ComFlag,CustComRate,ServiceChgFlag,PrintStatementFlag,DeliveryRouteCode,DeliverySeqNum,DeliveryRouteDesc,PrintPricesOnPickFlag,ShipToFlag,NumShipTos,PrimaryShipToCode,PrimaryShipCustomerName,PrimaryShipAddress1,PrimaryShipAddress2,PrimaryShipCity,PrimaryShipState,PrimaryShipZip,PrimaryShipAttention,PrimaryShipInstructions1,PrimaryShipInstructions2,PrimaryShipInstructions3,CustPriceOptDesc,CustPriceCtrl,CustPriceOpt,CustPriceBrkt,CustPricePct,CustPriceChgCtrl,Comments1,Comments2,Comments3,BillingInstructions1,BillingInstructions2,ShippingInstructions1,AutoCreditHoldOpt,ShippingInstructions2,ShippingInstructions3,PORequiredFlag,BlanketPONum,WHCode,PmtGroupCode,PmtGroupDescription,PricingClassCode,PricingClassDesc,ChargeFrtFlag,TaxFrtFlag,KeyCust,SalesClass,CalcClass,CustStatus,OEAddCustPartNumLineFlag,JMCatCustFlag,CSSCustFlag,CSRLastLoginDate,CSRTotLogins,CSRFirstLoginDate,CSRCurLogins,CorpAcctCode,CorpCurrentBudget,CorpLastBudget,CorpMaxOrderTotal,InvcIssueOpt,InvcIssueContact,InvcCopySendFlag,InvcCopySendVia,InvcCopyContact,SendInvcWithDeliveryFlag,OrderConfirmSendFlag,OrderConfirmSendVia,OrderConfirmContact,OrderConfirm2SendVia,OrderConfirm2Contact,ShipNoticeSendFlag,ShipNoticeSendVia,ShipNoticeContact,Field1,Field2,SetupTimeStamp,SetupByUser,LastModifyTimeStamp,LastModifyByUser,ObsoleteFlag,CustID
205350,OAK HARBOR BAPTIST,CHURCH,2765 STATE ROAD A1A,ATLANTIC BEACH,FL,32233,904-246-6922,904-00000000,LOUIS,REESE,,,,,JULIE,CREWS,,,,,,FLORIDASALES,20,RANDY FRONTZ,0,(UNASSIGNED),EX,Tax Exempt,N,,,(UnAssigned),NET 30,6/5/2015,350,,,0,0,0,0,0,0,0,Best Way,Destination,P,N,85-8012557188C-8,0,Y,0,N,F,3,0,Beaches,N,N,0,,,,,,,,,,,,Use Item Price,i,I,,0,+,,,,,,,,,,N,,0,,(UnAssigned),Y,N,,(UnAssigned),,C,E,I,N,Y,N,,,0,0,0,0,0,0,M,JULIE,N,E,,N,N,E,,E,,N,E,,21,,8/14/2009 2:45:26 PM,CMS,2/26/2015 11:28:36 AM,STEVE,N,10340
205690,PARK LANE BAPTIST CHURCH,,1480 LAKESHORE BOULEVARD,JACKSONVILLE,FL,32205,904-387-5331,904-389-3227,DEBBIE,.,,,,,DEBBIE,.,,,,,,FLORIDASALES,25,ARTIE HARDIE,0,(UNASSIGNED),DV,Duval County,N,,,(UnAssigned),NET 30,9/21/2015,200,,,0,0,0,0,0,0,0,Best Way,Destination,P,N,85-8012529699C-6,0,Y,0,N,P,7,0,Westside,N,N,0,,,,,,,,,,,,Use Item Price,i,I,,0,+,,,,,,,,,,N,,0,,(UnAssigned),Y,N,,(UnAssigned),,,E,I,N,Y,N,,,0,0,0,0,0,0,M,CHRISTINA,N,E,,N,N,E,,E,,N,E,,21,,8/14/2009 2:45:26 PM,CMS,2/3/2016 9:20:32 AM,STEVE,N,10341
205695,PETERS CREEK CIVIC ASSOC.,,423 SAN CLEMENTI DR,ORANGE PARK,FL,32003,904-264-5127,,ALLEN,BERRY,,,,,ALLEN,BERRY,,,,,,FLORIDASALES,20,RANDY FRONTZ,0,(UNASSIGNED),DV,Duval County,N,,,(UnAssigned),NET 30,12/2/2011,500,,,0,0,0,0,0,0,0,Best Way,Destination,P,N,,0,Y,0,N,P,6,0,Orange Park,N,N,0,,,,,,,,,,,,Use Item Price,i,I,,0,+,,,,,,,,,,N,,0,,(UnAssigned),Y,N,,(UnAssigned),,,E,I,N,Y,N,,,0,0,0,0,0,0,P,,N,E,,N,N,E,,E,,N,E,,21,,8/14/2009 2:45:27 PM,CMS,9/16/2009 4:12:11 PM,JACKIE,N,10342
205721,"OFFICE IMAGES - OES, LLC",,1524 SAN MARCO BLVD,JACKSONVILLE,FL,32207,904-398-9761,904-398-5095,AP,AP,apjax@officeimagesinc.com,,,,AP,AP,apjax@officeimagesinc.com,,,,,FLORIDASALES,52,RANDY FRONTZ,0,(UNASSIGNED),DV,Duval County,N,,,(UnAssigned),NET 30,10/21/2025,500,,,0,0,0,0,0,0,0,Best Way,Destination,P,Y,26-8012369632-4,0,Y,0,N,P,5,0,Southside,N,Y,2,5720,OFFICE EQUIPMENT & SUPPLY,155 EDGEWOOD AVENUE,"JACKSONVILLE, FL 32254",,,,JOSEPH  356-6870,,,,Use Item Price,i,I,,0,+,LM 3/14 re past due balance,EMAIL THERESA INVOICES,,,,,,,,N,,0,,(UnAssigned),Y,N,,(UnAssigned),Y,B,D,A,N,Y,N,,,0,0,0,0,0,0,M,AP,N,E,,N,N,E,,E,,N,E,,53,,8/14/2009 2:45:27 PM,CMS,4/25/2025 7:51:47 AM,NATE,N,10343
205950,PET CREATIONS,11819 NORTH MAIN STREET,,JACKSONVILLE,FL,32218,904-757-4685,904-00000000,KIMBERLY,.,kimberlybattistic@gmail.com,,,,KIMBERLY,.,kimberlybattistic@gmail.com,,,,,FLORIDASALES,20,RANDY FRONTZ,0,(UNASSIGNED),DV,Duval County,N,,,(UnAssigned),C.O.D,3/24/2026,200,,,161.3,161.3,0,0,0,0,0,Best Way,Destination,P,N,26-8016309924-2*17,0,Y,0,N,P,2,0,Northside,N,N,0,,,,,,,,,,,,Use Item Price,i,I,,0,+,,,,,,,,,,N,,0,,(UnAssigned),Y,N,,(UnAssigned),,,D,A,N,Y,N,,,0,0,0,0,0,0,P,,N,E,,N,N,E,,E,,N,E,,21,,8/14/2009 2:45:27 PM,CMS,1/19/2017 2:24:29 PM,PETE,N,10344
205954,PET WORLD,10400-13 SAN JOSE BLVD,,JACKSONVILLE,FL,32257,904-262-4646,904-262-6839,JEANNE,.,,,,,JEANNE,.,,,,,,FLORIDASALES,20,RANDY FRONTZ,0,(UNASSIGNED),DV,Duval County,N,,,(UnAssigned),CREDIT CARD,9/6/2013,500,,,0,0,0,0,0,0,0,Best Way,Destination,P,Y,,0,Y,0,N,P,5,0,Southside,N,N,0,,,,,,,,,,,,Use Item Price,i,I,,0,+,,,,,,,,,,N,,0,,(UnAssigned),Y,N,,(UnAssigned),,,E,I,N,Y,N,,,0,0,0,0,0,0,P,,N,E,,N,N,E,,E,,N,E,,21,,8/14/2009 2:45:28 PM,CMS,12/22/2010 12:46:57 PM,JACKIE,N,10345
205970,"POWER AND PUMPS, INC.",803 N. MYRTLE AVE,,JACKSONVILLE,FL,32204-1033,904-356-5881,904-356-8717,ANNETTE,TURNER,Aturner@POWERANDPUMPS.COM,,,,ANNETTE,TURNER,Aturner@POWERANDPUMPS.COM,,,,,FLORIDASALES,20,RANDY FRONTZ,0,(UNASSIGNED),DV,Duval County,N,,,(UnAssigned),NET 30,3/25/2026,500,,,1331.96,441.93,0,352.28,78.93,0,458.82,Best Way,Destination,P,Y,80-8012025015-0,0,Y,0,N,P,1,0,Downtown,N,Y,1,5970,"POWER AND PUMPS, INC.",803 NORTH MYRTLE AVENUE,"JACKSONVILLE, FL 32204",,,,,,,,Use Item Price,i,I,,0,+,,,,,,,,,,N,,0,,(UnAssigned),N,N,,(UnAssigned),,C,D,A,N,Y,N,,,0,0,0,0,0,0,M,ANNETTE,N,E,,N,N,E,,E,,N,E,,21,,8/14/2009 2:45:28 PM,CMS,6/30/2017 1:30:15 PM,PETE,N,10346
206010,RABIA TEMPLE #8,,3707 N. LIBERTY ST.,JACKSONVILLE,FL.,32206,904-634-1164,,EDDIE,TAYLOR,,,,,EDDIE,TAYLOR,,,,,,FLORIDASALES,20,RANDY FRONTZ,0,(UNASSIGNED),DV,Duval County,N,,,(UnAssigned),C.O.D,1/18/2008,0,,,0,0,0,0,0,0,0,Best Way,Destination,P,Y,,0,Y,0,N,P,0,0,(UnAssigned),N,N,0,,,,,,,,,,,,Use Item Price,i,I,,0,+,,,,,,,,,,N,,0,,(UnAssigned),Y,N,,(UnAssigned),,,E,I,N,Y,N,,,0,0,0,0,0,0,P,,N,E,,N,N,E,,E,,N,E,,21,,8/14/2009 2:45:28 PM,CMS,,,N,10348
206210,PHILADELPHIA BAPTIST,CHURCH,5577 MONCRIEF ROAD,JACKSONVILLE,FL,32209,904-768-0161,,Mrs.,English,,,,,Mrs.,English,,,,,,FLORIDASALES,20,RANDY FRONTZ,0,(UNASSIGNED),DV,Duval County,N,,,(UnAssigned),NET 30,2/13/2026,500,,,61.98,0,0,0,0,0,61.98,Best Way,Destination,P,N,85-8012508415C-5,0,Y,0,N,P,1,0,Downtown,N,N,0,,,,,,,,,,,,Use Item Price,i,I,,0,+,,,,,,CALL MRS ENGLISH 904-655-8785,,WHEN DELIVERING!!!,,N,,0,,(UnAssigned),Y,N,,(UnAssigned),,C,D,I,N,Y,N,,,0,0,0,0,0,0,P,,N,E,,N,N,E,,E,,N,E,,21,,8/14/2009 2:45:29 PM,CMS,9/13/2021 8:52:19 AM,NATE,N,10349
206250,PLANT RANCH NURSERY,,14108 BEACH BOULEVARD,JACKSONVILLE,FL,32250,904-223-4546,904-223-5475,BARBARA,BAKER,plantranchnursery@msn.com,,,,BARBARA,BAKER,plantranchnursery@msn.com,,,,,FLORIDASALES,20,RANDY FRONTZ,0,(UNASSIGNED),DV,Duval County,N,,,(UnAssigned),NET 30,4/15/2026,500,,,373.97,373.97,0,0,0,0,0,Best Way,Destination,P,Y,,0,Y,0,N,P,5,0,Southside,N,N,0,,,,,,,,,,,,Use Item Price,i,I,,0,+,,,,,,,,,,N,,0,,(UnAssigned),Y,N,,(UnAssigned),,C,D,A,N,Y,N,,,0,0,0,0,0,0,P,BARBARA,N,E,,N,N,E,,E,,N,E,,21,,8/14/2009 2:45:29 PM,CMS,8/8/2017 10:42:32 AM,PETE,N,10350
206490,REGIONAL OBSTETRICS,CONSULTANTS,836 PRUDENTIAL DR ST#1800,JACKSONVILLE,FL,32207,904-398-7684,904-398-4998,DIANE,.,,,,,DIANE,.,,,,,,FLORIDASALES,20,RANDY FRONTZ,0,(UNASSIGNED),DV,Duval County,N,,,(UnAssigned),NET 30,9/9/2015,500,,,0,0,0,0,0,0,0,Best Way,Destination,P,Y,,0,Y,0,N,P,0,0,(UnAssigned),N,N,0,,,,,,,,,,,,Use Item Price,i,I,,0,+,,,,,,,,,,N,,0,,(UnAssigned),Y,N,,(UnAssigned),,,E,I,N,Y,N,,,0,0,0,0,0,0,M,REBECCA,N,E,,N,N,E,,E,,N,E,,21,,8/14/2009 2:45:29 PM,CMS,5/4/2015 10:37:29 AM,STEVE,N,10352
206520,RENFROE J. C & SONS,1926 SPEARING STREET,,JACKSONVILLE,FL,32206,904-356-4181,904-354-7865,LEROY,SMITH,,,,,LEROY,SMITH,,,,,,FLORIDASALES,51,RANDY FRONTZ,0,(UNASSIGNED),DV,Duval County,N,,,(UnAssigned),NET 30,9/4/2008,1000,,,0,0,0,0,0,0,0,Best Way,Destination,P,Y,,0,Y,0,N,P,1,0,Downtown,N,N,0,,,,,,,,,,,,Use Item Price,i,I,,0,+,,,,,,,,,,N,,0,,(UnAssigned),Y,N,,(UnAssigned),,,E,I,N,Y,N,,,0,0,0,0,0,0,P,,N,E,,N,N,E,,E,,N,E,,21,,8/14/2009 2:45:30 PM,CMS,1/26/2015 11:19:45 AM,BRITTANY,N,10353
206600,RITE-WAY LAUNDRY,,2210 PHOENIX AVENUE,JACKSONVILLE,FL,32206,904-353-7487,,ROMANA/GREG,.,,,,,ROMANA/GREG,.,,,,,,FLORIDASALES,20,RANDY FRONTZ,0,(UNASSIGNED),DV,Duval County,N,,,(UnAssigned),NET 30,5/21/2014,200,,,0,0,0,0,0,0,0,Best Way,Destination,P,Y,,0,Y,0,N,P,0,0,(UnAssigned),N,N,0,,,,,,,,,,,,Use Item Price,i,I,,0,+,,,,,,,,,,N,,0,,(UnAssigned),Y,N,,(UnAssigned),,,E,I,N,Y,N,,,0,0,0,0,0,0,P,,N,E,,N,N,E,,E,,N,E,,21,,8/14/2009 2:45:30 PM,CMS,4/23/2012 2:43:31 PM,JACKIE,N,10354
206709,REGIONS BANK,ATTN: SHERRI JOHNSON,51 WEST BAY STREET,JACKSONVILLE,FL,32202,904-281-7654,,SHERRI,JOHNSON,,,,,SHERRI,JOHNSON,,,,,,FLORIDASALES,20,RANDY FRONTZ,0,(UNASSIGNED),DV,Duval County,N,,,(UnAssigned),NET 30,11/15/2007,5000,,,0,0,0,0,0,0,0,Best Way,Destination,P,Y,,0,Y,0,N,P,0,0,(UnAssigned),N,Y,1,6710,RIVERSIDE AVONDALE PRES.,2623 HERSCHEL STREET,"JACKSONVILLE, FL 32204",,,,BONNIE GRISSETT,,,,Use Item Price,i,I,,0,+,,,,,,,,,,N,,0,,(UnAssigned),Y,N,,(UnAssigned),,,E,I,N,Y,N,,,0,0,0,0,0,0,P,,N,E,,N,N,E,,E,,N,E,,21,,8/14/2009 2:45:30 PM,CMS,,,N,10355
206710,RIVERSIDE AVONDALE PRES.,KEVIN QUZELL    EXE. DIR.,2623 HERSCHEL STREET,JACKSONVILLE,FL,32204,904-389-2449,904-389-0431,KEVIN,KUZEL,CKUZEL@AOL.COM,,,,KEVIN,KUZEL,CKUZEL@AOL.COM,,,,,FLORIDASALES,20,RANDY FRONTZ,0,(UNASSIGNED),DV,Duval County,N,,,(UnAssigned),NET 30,11/7/2017,2000,,,0,0,0,0,0,0,0,Best Way,Destination,P,N,85-8012669068C-3,0,Y,0,N,P,7,0,Westside,N,Y,3,6711,RIVERSIDE AVONDALE PRESERVATION,2623 HERSCHEL STREET,,JACKSONVILLE,FL,32204,KEITH HOLT 904-318-8750,,,,Use Item Price,i,I,,0,+,,,,,,,,,,N,,0,,(UnAssigned),Y,N,,(UnAssigned),,,E,I,N,Y,N,,,0,0,0,0,0,0,M,CRYSTAL,N,E,,N,N,E,,E,,N,E,,21,,8/14/2009 2:45:30 PM,CMS,12/1/2015 9:30:44 AM,STEVE,N,10356
206715,ROBINSON TAPE AND LABEL,4818 VICTOR STREET,,JACKSONVILLE,FL,32207,904-731-2001,904-737-4416,,,,,,,,,,,,,,FLORIDASALES,20,RANDY FRONTZ,0,(UNASSIGNED),DV,Duval County,N,,,(UnAssigned),CREDIT CARD,2/6/2007,500,,,0,0,0,0,0,0,0,Best Way,Destination,P,N,26-8011932556-2,0,Y,0,N,P,0,0,(UnAssigned),N,N,0,,,,,,,,,,,,Use Item Price,i,I,,0,+,,,,,,,,,,N,,0,,(UnAssigned),Y,N,,(UnAssigned),,,E,I,N,Y,N,,,0,0,0,0,0,0,P,,N,E,,N,N,E,,E,,N,E,,22,,8/14/2009 2:45:31 PM,CMS,8/25/2009 1:25:44 PM,JACKIE,N,10357
206765,SECOND BAPTIST  CHURCH,954 KING ROAD,,JACKSONVILLE,FL,32204,904-354-8268,904-354-4966,JOHN,KNIGHT,,,,,JOHN,KNIGHT,,,,,,FLORIDASALES,50,RANDY FRONTZ,0,(UNASSIGNED),DV,Duval County,N,,,(UnAssigned),NET 10,9/28/2022,500,,,0,0,0,0,0,0,0,Best Way,Destination,P,N,85-8012530652C-7,0,Y,0,N,P,1,0,Downtown,N,N,0,,,,,,,,,,,,Use Item Price,i,I,,0,+,"DELIVER TU,WED THU",,,,,,,,,N,,0,,(UnAssigned),Y,N,,(UnAssigned),,C,E,A,N,Y,N,,,0,0,0,0,0,0,P,FREDDIE,N,E,,N,Y,E,SOPHONIA,E,,N,E,,21,,8/14/2009 2:45:31 PM,CMS,10/2/2017 2:26:01 PM,PETE,N,10358
206820,SHILOH METROPOLITAN,BAPTIST CHURCH,1118 WEST BEAVER STREET,JACKSONVILLE,FL,32209,904-353-8829,904-353-2015,BOBBY,CRUMBLY,,,,,BOBBY,CRUMBLY,,,,,,FLORIDASALES,20,RANDY FRONTZ,0,(UNASSIGNED),DV,Duval County,N,,,(UnAssigned),C.O.D,12/5/2008,1000,,,0,0,0,0,0,0,0,Best Way,Destination,P,N,26-08-107470-55C,0,Y,0,N,P,1,0,Downtown,N,N,0,,,,,,,,,,,,Use Item Price,i,I,,0,+,,,,,,,,,,N,,0,,(UnAssigned),Y,N,,(UnAssigned),,,E,I,N,Y,N,,,0,0,0,0,0,0,M,AR,N,E,,N,N,E,,E,,N,E,,21,,8/14/2009 2:45:31 PM,CMS,9/28/2009 2:19:52 PM,JOHN,N,10359
207038,ST. LUKE'S BAPTIST CHURCH,MRS. E. WESLEY,742 FRANKLIN STREET,JACKSONVILLE,FL,32202,904-355-9258,,FINANCE,DEPT.,,,,,FINANCE,DEPT.,,,,,,FLORIDASALES,20,RANDY FRONTZ,0,(UNASSIGNED),DV,Duval County,N,,,(UnAssigned),NET 30,10/30/2025,200,,,21.66,0,0,0,0,0,21.66,Best Way,Destination,P,N,85-8012580856C-6 *16,0,Y,0,N,P,1,0,Downtown,N,Y,2,7039,ST. LUKE'S BAPTIST CHURCH,,742 FRANKLIN STREET,JACKSONVILLE,FL,32202,,,,,Use Item Price,i,I,,0,+,,,,,,,,,,N,,0,,(UnAssigned),Y,N,,(UnAssigned),,C,D,I,N,Y,N,,,0,0,0,0,0,0,P,,N,E,,N,N,E,,E,,N,E,,21,,8/14/2009 2:45:31 PM,CMS,11/15/2019 8:50:21 AM,RANDY,N,10360
207040,ST. PAUL AME CHURCH,6910 NEW KINGS ROAD,,JACKSONVILLE,FL,32219,904-764-2755,904-768-8552,DEBORAH,HARRIS,dharris@stpaulamejax.com,DEBORAH,HARRIS,dharris@stpaulamejax.com,DEBORAH,HARRIS,dharris@stpaulamejax.com,,,,,FLORIDASALES,20,RANDY FRONTZ,0,(UNASSIGNED),DV,Duval County,N,,,(UnAssigned),NET 30,2/3/2026,500,,,-202.74,-202.74,0,0,0,0,0,Best Way,Destination,P,N,85-8012669020C-1,0,Y,0,N,F,2,0,Northside,N,N,0,,,,,,,,,,,,Use Item Price,i,I,,0,+,,,,paper invoice to be mailed,,,,,,N,,0,,(UnAssigned),Y,N,,(UnAssigned),Y,B,C,A,N,Y,N,,,0,0,0,0,0,0,P,DEBORAH,Y,E,DEBORAH,N,Y,E,ACCOUNTS,E,,N,E,,21,,8/14/2009 2:45:32 PM,CMS,5/8/2025 9:27:05 AM,NATE,N,10361
207160,ST. STEPHENS AME CHURCH,,913 WEST 5TH STREET,JACKSONVILLE,FL,32209,904-358-2399,904-359-0055,MR.,MAJOR,,,,,MR.,MAJOR,,,,,,FLORIDASALES,20,RANDY FRONTZ,0,(UNASSIGNED),DV,Duval County,N,,,(UnAssigned),NET 30,4/10/2013,500,,,0,0,0,0,0,0,0,Best Way,Destination,P,N,85-8012668786C-1,0,Y,0,N,P,1,0,Downtown,N,N,0,,,,,,,,,,,,Use Item Price,i,I,,0,+,,,,,,,,,,N,,0,,(UnAssigned),N,N,,(UnAssigned),Y,B,E,I,N,Y,N,,,0,0,0,0,0,0,P,,N,E,,N,N,E,,E,,N,E,,21,,8/14/2009 2:45:32 PM,CMS,12/1/2011 1:54:37 PM,JACKIE,N,10362
207170,THE CHILD LEARNING CENTER,C/O ST STEPHEN AME CHURCH,913 WEST 5TH STREET,JACKSONVILLE,FL,32209,904-358-2799,904-359-0055,GLORIA,.,,,,,GLORIA,.,,,,,,FLORIDASALES,20,RANDY FRONTZ,0,(UNASSIGNED),DV,Duval County,N,,,(UnAssigned),NET 30,7/27/2012,500,,,0,0,0,0,0,0,0,Best Way,Destination,P,N,85-8012668786C-1,0,Y,0,N,P,1,0,Downtown,N,Y,1,7170,THE CHILD CARE LEARNING,CENTER,1525 NORTH DAVIS STREET,"JACKSONVILLE,FL",,32209,,,,,Use Item Price,i,I,,0,+,,,,,,,,,,N,,0,,(UnAssigned),N,N,,(UnAssigned),Y,B,E,I,N,Y,N,,,0,0,0,0,0,0,P,,N,E,,N,N,E,,E,,N,E,,23,,8/14/2009 2:45:32 PM,CMS,8/12/2011 3:58:22 PM,JACKIE,N,10363
207260,SURFSIDE POOLS,,545 10th Street S,JAX BEACH,FL,32250,904-246-2666,904-249-8801,BETH,.,,,,,email/accounting,bills,susan@surfsidepools.net,,,,,FLORIDASALES,20,RANDY FRONTZ,0,(UNASSIGNED),DV,Duval County,N,,,(UnAssigned),NET 30,4/7/2026,200,,,186.31,186.31,0,0,0,0,0,Best Way,Destination,P,Y,,0,Y,0,N,P,3,0,Beaches,N,Y,1,7261,SURFSIDE POOLS,545 10th Street S,"JACKSONVILLE BEACH,",FL 32250,,,DENNY,,,,Use Item Price,i,I,,0,+,Customer wants hardcopy inv.,,,,,,,,,N,,0,,(UnAssigned),Y,N,,(UnAssigned),,,D,A,N,Y,N,,,0,0,0,0,0,0,M,email/accounting,N,E,,N,N,E,,E,,N,E,,21,,8/14/2009 2:45:32 PM,CMS,7/8/2021 11:04:41 AM,NATE,N,10364
207290,SWEETFIELD BAPTIST,CHURCH,1365 HARRISON STREET,JACKSONVILLE,FL,32206,904-355-4909 / 355-7220 LADY,904-355-7465,PASTOR,RUSS,,,,,PASTOR,RUSS,,,,,,FLORIDASALES,20,RANDY FRONTZ,0,(UNASSIGNED),DV,Duval County,N,,,(UnAssigned),NET 30,8/4/2022,350,,,60.1,0,0,0,0,0,60.1,Best Way,Destination,P,N,85-8012674500C-2 *16,0,Y,0,N,P,1,0,Downtown,N,N,0,,,,,,,,,,,,Use Item Price,i,I,,0,+,,,,,,LADY NEXT DOOR 355-7220,,,,N,,0,,(UnAssigned),Y,N,,(UnAssigned),,C,E,I,N,Y,N,,,0,0,0,0,0,0,P,,N,E,,N,N,E,,E,,N,E,,21,,8/14/2009 2:45:33 PM,CMS,4/10/2017 1:01:54 PM,DAVID,N,10365
207500,"RES-CARE, INC.",,1110 NORTHWEST 8TH AVENUE,GAINESVILLE,FL,32601,352-372-0130,904-372-8830,DEBBIE/IVY/ROSE,.,,,,,DEBBIE/IVY/ROSE,.,,,,,,FLORIDASALES,20,RANDY FRONTZ,0,(UNASSIGNED),AL,Alachua County,N,,,(UnAssigned),NET 30,,300,,,0,0,0,0,0,0,0,Best Way,Destination,P,Y,,0,Y,0,N,P,9,0,Macclenny,N,Y,3,6541,HIGH DESERT,11818 HIGH DESERT COURT,"JACKSONVILLE, FL",32218,,,,,,,Use Item Price,i,I,,0,+,,,,,,,,,,N,,0,,(UnAssigned),Y,N,,(UnAssigned),,,E,I,N,Y,N,,,0,0,0,0,0,0,P,,N,E,,Y,N,E,,E,,N,E,,21,,8/14/2009 2:45:33 PM,CMS,9/4/2009 12:48:35 PM,DAWN,N,10366
207630,THE GLASS BLOWER,C/O COASTAL GLASS,614 PECAN PARK ROAD,JACKSONVILLE,FL,32218,904-757-0017,CELL434-2367,LOIS,LAIDLAW,,,,,LOIS,LAIDLAW,,,,,,FLORIDASALES,20,RANDY FRONTZ,0,(UNASSIGNED),DV,Duval County,N,,,(UnAssigned),C.O.D,6/28/2011,0,,,0,0,0,0,0,0,0,Best Way,Destination,P,N,26-8012367642-9,0,Y,0,N,P,2,0,Northside,Y,N,0,,,,,,,,,,,,Use Item Price,i,I,,0,+,,,,,,,,,,N,,0,,(UnAssigned),Y,N,,(UnAssigned),,X,X,I,N,Y,N,,,0,0,0,0,0,0,P,,N,E,,N,N,E,,E,,N,E,,21,,8/14/2009 2:45:33 PM,CMS,1/4/2013 4:59:08 PM,RANDY,N,10367
207650,TOTAL PETS,,880 STATE RD A1A  #21,PONTE VEDRA BC,FL,32082,904-223-5700,904-00000000,DEBBIE,.,,,,,DEBBIE,.,,,,,,FLORIDASALES,20,RANDY FRONTZ,0,(UNASSIGNED),DV,Duval County,N,,,(UnAssigned),NET 30,,0,,,0,0,0,0,0,0,0,Best Way,Destination,P,Y,,0,Y,0,N,P,3,0,Beaches,N,Y,1,2082,TOTAL PET,,880 STATE ROAD A1A,PONTE VEDRA BCH,FL,32082,,,,,Use Item Price,i,I,,0,+,,,,,,,,,,N,,0,,(UnAssigned),Y,N,,(UnAssigned),,,E,I,N,Y,N,,,0,0,0,0,0,0,P,,N,E,,N,N,E,,E,,N,E,,21,,8/14/2009 2:45:34 PM,CMS,3/19/2010 9:39:29 AM,BEVERLY,N,10369
207680,THE LAKES CONDOMINIUMS,,6137 LAKE TAHOE DRIVE,JACKSONVILLE,FL,32256,904-278-9999,904-278-3171,MR.,PERRY,,,,,MR.,PERRY,,,,,,FLORIDASALES,20,RANDY FRONTZ,0,(UNASSIGNED),DV,Duval County,N,,,(UnAssigned),NET 30,,500,,,0,0,0,0,0,0,0,Best Way,Destination,P,Y,,0,Y,0,N,P,5,0,Southside,N,N,0,,,,,,,,,,,,Use Item Price,i,I,,0,+,,,,,,,,,,N,,0,,(UnAssigned),Y,N,,(UnAssigned),,,E,I,N,Y,N,,,0,0,0,0,0,0,P,,N,E,,N,N,E,,E,,N,E,,21,,8/14/2009 2:45:34 PM,CMS,9/4/2009 10:53:43 AM,DAWN,N,10370
207750,TIFFANY LAMPS,,3227 ATLANTIC BLVD,JACKSONVILLE,FL,32207,904-399-5606,904-396-8039,CLOSED  07,BILL,,,,,CLOSED  07,BILL,,,,,,FLORIDASALES,20,RANDY FRONTZ,0,(UNASSIGNED),DV,Duval County,N,,,(UnAssigned),C.O.D,5/21/2010,150,,,0,0,0,0,0,0,0,Best Way,Destination,P,N,26-8012248152-9,0,Y,0,N,P,5,0,Southside,N,N,0,,,,,,,,,,,,Use Item Price,i,I,,0,+,,,,,,,,,,N,,0,,(UnAssigned),Y,N,,(UnAssigned),,,E,I,N,Y,N,,,0,0,0,0,0,0,P,,N,E,,Y,N,E,,E,,N,E,,21,,8/14/2009 2:45:34 PM,CMS,10/24/2014 9:40:13 AM,BEVERLY,N,10371
207760,TRAILER LEASING INC,2733 PICKETVILLE ROAD,,JACKSONVILLE,FL,32220,904-389-6504,904-384-4578,ED,HUTCHINSON,ed@trailerleasingcompany.com,,,,ED,HUTCHINSON,ed@trailerleasingcompany.com,,,,,FLORIDASALES,100,RANDY FRONTZ,0,(UNASSIGNED),DV,Duval County,N,,,(UnAssigned),NET 30,4/6/2026,1000,,,570.59,570.59,0,0,0,0,0,Best Way,Destination,P,Y,26-8011968769-717,0,Y,0,N,E,7,0,Westside,Y,N,0,,,,,,,,,,,,Use Item Price,i,I,,0,+,,,,,,,,,,Y,,*MAIN,,(UnAssigned),Y,N,,(UnAssigned),,,D,A,N,Y,N,,,0,0,0,0,0,0,M,ED,N,E,,N,N,E,,E,,N,E,,21,,8/14/2009 2:45:35 PM,CMS,9/9/2025 12:12:35 PM,NATE,N,10372
